,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,ichiconversionline_3,volatility_bbh_3,volatility_bbl_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,signal
497,8/13/2014,1330,1401,1402,1330,3090,59.10322863,58.62068966,0.184732481,0.387263693,0.404750641,43.35652954,-6.767429748,49.07460855,1274.05,1066.810549,1481.289451,32.53238898,1369.766667,1296.166667,5.521518418,-41.37931034,1242.5,1320,1205,1281.25,884.3064227,,,,,,,,0
498,8/14/2014,1365,1330,1365,1330,909,61.92766751,61.36363636,0.305618483,0.306967171,0.392168076,41.98992002,-6.507231413,47.6671477,1287,1091.338047,1482.661953,30.40589796,1373.266667,1294.666667,5.892201204,-38.63636364,1260,1320,1205,1290,889.0894433,,,,,,,,0
499,8/18/2014,1340,1350,1350,1340,149,58.803714,50,0.171913253,0.220754739,0.304995201,37.23053764,-9.013291038,45.40043293,1297.6,1115.008215,1480.191785,28.14300018,1371.933333,1296.333333,5.66660004,-50,1260,1320,1205,1290,893.5761155,,,,,,,,0
500,8/19/2014,1323,1350,1350,1323,252,56.70881073,51.66666667,0.100435638,0.192655791,0.2401259,31.13193901,-12.08951173,43.56038963,1306.25,1136.50799,1475.99201,25.98920729,1373.833333,1292.833333,6.075,-48.33333333,1260,1320,1205,1290,897.84899,,,,,,,,0
501,8/21/2014,1349,1349,1349,1349,20,59.10822006,66.11111111,0.259958497,0.177435796,0.196948775,29.03582295,-11.34850224,41.80435067,1317.2,1167.248541,1467.151459,22.76821421,1374.033333,1296.633333,5.796305542,-33.88888889,1260,1320,1205,1290,902.3380548,,,,,,,,0
502,8/25/2014,1249,1323,1323,1249,1820,48.07224798,10.55555556,0,0.120131378,0.163407655,15.75861128,-19.70057113,47.6239156,1324.2,1203.575624,1444.824376,18.21845275,1374.266667,1298.666667,5.656706739,-89.44444444,1260,1329.5,1205,1294.75,905.7874274,,,,,,,,0
503,8/26/2014,1224,1225,1225,1224,1482,45.7714319,0,0,0.086652832,0.128073335,3.41242515,-25.6374058,45.36152404,1327.45,1222.293973,1432.606027,15.84331266,1370.666667,1298.866667,5.379217341,-100,1260,1317,1205,1288.5,908.9537216,,,,,,,,0
504,8/27/2014,1251,1245,1251,1245,139,48.63097866,14.51612903,0.131265226,0.043755075,0.083513095,-2.207467114,-25.00583845,43.52537164,1327,1220.623311,1433.376689,16.0326585,1352.7,1299.7,3.996380636,-85.48387097,1279.5,1313,1205,1296.25,912.3571672,,,,,,,,0
505,8/28/2014,1235,1260,1285,1187,4131,47.04773172,21.52466368,0.058587531,0.063284253,0.064564053,-7.816097145,-24.49157479,48.97283447,1319.45,1209.520068,1429.379932,16.66299325,1344.566667,1274.966667,5.3139236,-78.47533632,1279.5,1294.5,1205,1287,915.5675436,,,,,,,,0
506,8/31/2014,1239,1239,1239,1239,73,47.50783447,23.31838565,0.079708183,0.089853647,0.065630992,-11.05623403,-22.18536934,44.47555103,1312.1,1201.297653,1422.902347,16.88931431,1327.633333,1263.033333,4.987133299,-76.68161435,1279.5,1276,1205,1277.75,918.785777,,,,,,,,0
507,9/1/2014,1240,1240,1240,1240,197,47.63034535,23.76681614,0.085331948,0.074542554,0.075893484,-12.91222412,-19.23308754,40.12799592,1306.1,1193.343803,1418.856197,17.26608945,1309.033333,1258.833333,3.909860325,-76.23318386,1279.5,1268.5,1205,1274,921.9819385,,,,,,,,0
508,9/15/2014,1200,1216,1216,1195,1516,43.27919563,5.829596413,0,0.055013377,0.073136526,-18.32100186,-19.71349222,40.61519633,1299.1,1178.519902,1419.680098,18.56363603,1292.666667,1245.266667,3.735322704,-94.17040359,1290.5,1268.5,1205,1279.5,924.7482873,,,,,,,,0
509,9/16/2014,1190,1182,1193,1153,2810,42.24029985,14.85943775,0,0.028443983,0.052666638,-22.71914445,-19.28930785,41.2536767,1291.1,1164.033246,1418.166754,19.68348759,1279.2,1225.8,4.263473054,-85.14056225,1301.5,1251,1205,1276.25,927.3876078,,,,,,,,0
510,9/17/2014,1278,1190,1278,1190,1445,52.94482787,50.20080321,0.543725713,0.181241904,0.088233088,-15.42109131,-9.593003772,45.92830903,1288,1162.845695,1413.154305,19.43389825,1276.966667,1211.366667,5.272605492,-49.79919679,1301.5,1238,1205,1269.75,930.8762884,,,,,,,,0
511,9/18/2014,1253,1253,1253,1253,50,50.10392515,47.16981132,0.399424922,0.314383545,0.174689811,-12.7725338,-5.555557011,43.83547813,1284.4,1159.568273,1409.231727,19.4381387,1267.366667,1201.766667,5.313605314,-52.83018868,1301.5,1219,1205,1260.25,934.0814994,,,,,,,,0
512,9/24/2014,1202,1228,1228,1190,2845,44.82040411,24.87309645,0.15295924,0.365369959,0.286998469,-16.29272778,-7.260600788,45.75193031,1282.5,1153.922397,1411.077603,20.05108819,1257.066667,1198.666667,4.756216744,-75.12690355,1281.5,1219,1205,1250.25,936.7473552,,,,,,,,0
513,9/28/2014,1213,1190,1213,1178,481,46.13965683,30.45685279,0.231169992,0.261184718,0.313646074,-17.10193033,-6.455842675,44.67673728,1280.95,1149.831008,1412.068992,20.47214829,1258.166667,1192.966667,5.319988033,-69.54314721,1281.5,1219,1205,1250.25,939.4961377,,,,,,,,0
514,9/29/2014,1302,1237,1325,1237,4023,55.42544028,76.02040816,0.781669599,0.388599611,0.338384763,-7.350220239,2.636693935,51.40906355,1277.65,1152.263757,1403.036243,19.62763562,1270.266667,1188.666667,6.637024184,-23.97959184,1281.5,1239,1205,1260.25,943.1031413,,,,,,,,0
515,9/30/2014,1299,1305,1310,1274,2318,55.08072147,84.88372093,0.973855507,0.6622317,0.437338676,-0.760143625,7.381416438,49.8681572,1272.85,1158.979416,1386.720584,17.89222366,1269.933333,1200.733333,5.601726929,-15.11627907,1281.5,1239,1205,1260.25,946.6444036,,,,,,,,0
516,10/8/2014,1274,1305,1315,1274,500,52.16886057,70.34883721,0.753011375,0.836178827,0.629003379,1.036949926,7.342807991,48.98134148,1267.8,1163.983624,1371.616376,16.37740596,1278.9,1201.5,6.240928882,-29.65116279,1281.5,1239,1205,1260.25,949.9016732,,,,,,,,0
517,10/9/2014,1270,1265,1270,1265,640,51.69793866,68.02325581,0.717295266,0.814720716,0.771043748,1.809336827,6.492155914,44.98320733,1264.8,1164.95492,1364.64508,15.78827957,1282.233333,1203.833333,6.30715186,-31.97674419,1281.5,1239,1205,1260.25,953.0867312,,,,,,,,0
518,10/12/2014,1270,1270,1270,1270,4747,51.69793866,68.02325581,0.717295266,0.729200636,0.793366726,2.298657726,5.58518145,40.4848866,1260.05,1171.302099,1348.797901,14.08640949,1286.766667,1212.566667,5.937583356,-31.97674419,1281.5,1251.5,1208,1266.5,956.240097,,,,,,,,0
519,10/13/2014,1275,1260,1285,1260,986,52.32186906,70.93023256,0.764615991,0.733068841,0.758996731,3.13575223,5.137820764,38.93639794,1256.8,1175.558139,1338.041861,12.92836746,1294.733333,1223.533333,5.654683115,-29.06976744,1281.5,1251.5,1215,1266.5,959.4118374,,,,,,,,0
520,10/14/2014,1256,1270,1270,1256,1800,49.69492514,59.88372093,0.565380803,0.682430687,0.714900055,1.525947141,2.82241254,36.94275814,1253.45,1178.090926,1328.809074,12.02426483,1288.533333,1232.133333,4.475006612,-40.11627907,1281.5,1251.5,1215,1266.5,962.3629633,,,,,,,,0
521,10/15/2014,1300,1261,1300,1260,582,55.29286412,85.46511628,0.989945032,0.773313942,0.72960449,5.264206657,5.248537644,37.64848233,1251,1185.712942,1316.287058,10.43757929,1295.9,1231.5,5.096146237,-14.53488372,1277.5,1251.5,1224.5,1264.5,965.7225359,,,,,,,,0
522,10/16/2014,1294,1320,1320,1294,164,54.40380852,81.97674419,0.922516429,0.825947422,0.760564017,7.052035293,5.629093025,36.4836341,1253.25,1185.344551,1321.155449,10.83669642,1304.3,1242.3,4.869237415,-18.02325581,1277.5,1281,1235,1279.25,968.9889783,,,,,,,,0
523,10/19/2014,1300,1300,1300,1282,1173,55.17990777,82.99319728,0.976847555,0.963103006,0.854121456,8.780607306,5.88613203,34.63527069,1257.05,1187.628173,1326.471827,11.04519733,1311.866667,1253.266667,4.568963277,-17.00680272,1259,1288,1242.5,1273.5,972.2826203,,,,,,,,0
524,10/20/2014,1300,1300,1300,1300,20,55.17990777,82.99319728,0.976847555,0.95873718,0.915929202,9.75886432,5.491511235,31.17174362,1259.5,1187.687745,1331.312255,11.40329579,1304.266667,1263.266667,3.193726794,-17.00680272,1251.5,1288,1260,1269.75,975.5434897,,,,,,,,0
525,10/21/2014,1300,1300,1300,1300,50,55.17990777,82.99319728,0.976847555,0.976847555,0.966229247,10.19423054,4.741501967,28.05456926,1262.75,1189.792821,1335.707179,11.55528477,1301.233333,1267.433333,2.631715546,-17.00680272,1251.5,1288,1260,1269.75,978.7719127,,,,,,,,0
526,10/22/2014,1310,1319,1320,1305,2758,56.71361618,89.79591837,1,0.984565037,0.973383257,11.35462619,4.721518092,27.24911233,1266.3,1191.426507,1341.173493,11.82555371,1301.033333,1272.433333,2.222682763,-10.20408163,1251,1288,1260,1269.5,982.0677146,,,,,,,,0
527,10/27/2014,1329,1310,1329,1310,1449,59.54610791,100,1,0.992282518,0.984565037,13.987625,5.883613524,26.4242011,1270.75,1192.170423,1349.329577,12.36743301,1307.866667,1276.466667,2.430027086,0,1241,1292.5,1260,1266.75,985.5197771,,,,,,,,0
528,10/28/2014,1305,1303,1305,1302,1054,54.67890474,67.12328767,0.505927026,0.835309009,0.937385521,12.79592974,3.753534607,26.48178099,1276,1203.212638,1348.787362,11.40867736,1311.566667,1279.566667,2.469961664,-32.87671233,1241,1292.5,1260,1266.75,988.6986848,,,,,,,,0
529,10/30/2014,1307,1330,1330,1307,1594,55.00893654,68.91891892,0.53942877,0.681785265,0.836458931,11.87831499,2.26873589,26.33360289,1281.85,1219.607651,1344.092349,9.711331112,1315.5,1283.9,2.431330307,-31.08108108,1241.5,1295,1260,1268.25,991.8658621,,,,,,,,0
530,11/2/2014,1300,1307,1310,1300,449,53.53939594,59.45945946,0.390254743,0.478536846,0.665210373,10.17284517,0.450612853,24.7002426,1282.95,1220.242823,1345.657177,9.775466951,1319.366667,1288.566667,2.362023569,-40.54054054,1241.5,1306,1279.5,1273.75,994.9318734,,,,,,,,0
531,11/3/2014,1281,1281,1281,1281,300,49.6613984,33.78378378,0,0.309894504,0.490072205,6.63146245,-2.472615895,24.13021834,1284.35,1223.147794,1345.552206,9.530456004,1314.8,1292,1.749271137,-66.21621622,1241.5,1305.5,1279.5,1273.5,997.7783224,,,,,,,,0
532,11/5/2014,1300,1300,1301,1299,1107,53.30389693,59.45945946,0.368498287,0.252917677,0.347116342,6.130470384,-2.378886368,23.71719651,1289.25,1240.852169,1337.647831,7.507904678,1312.133333,1294.133333,1.381286131,-40.54054054,1241.5,1305.5,1279.5,1273.5,1000.785503,,,,,,,,0
533,11/10/2014,1270,1300,1300,1270,270,47.46388352,18.91891892,0,0.122832762,0.228548315,2.299402527,-4.96796338,24.34547686,1292.1,1257.1549,1327.0451,5.409039517,1311.933333,1291.533333,1.567141248,-81.08108108,1241.5,1300,1279.5,1270.75,1003.464255,,,,,,,,0
534,11/11/2014,1295,1295,1295,1295,20,52.16700203,50,0.389259325,0.252585871,0.209445437,2.371765428,-3.916480384,24.41092917,1291.75,1257.069314,1326.430686,5.369566289,1311.433333,1291.033333,1.567743423,-50,1241.5,1300,1290.5,1270.75,1006.365108,,,,,,,,0
535,11/13/2014,1280,1280,1280,1280,237,49.314422,16.66666667,0.153162069,0.180807131,0.185408588,0.696565323,-4.47334439,23.46983625,1290.8,1255.925367,1325.674633,5.403568735,1309.433333,1289.033333,1.570156759,-83.33333333,1254,1300,1301.5,1277,1009.087843,,,,,,,,0
536,11/16/2014,1287,1300,1300,1287,810,50.67006084,28.33333333,0.265363166,0.26926152,0.234218174,0.298980923,-3.896743033,23.12285263,1291.45,1257.376697,1325.523303,5.276751455,1307.2,1287.2,1.5417823,-71.66666667,1254,1300,1301.5,1277,1011.853138,,,,,,,,0
537,11/17/2014,1275,1290,1290,1275,533,48.28583581,8.333333333,0.068029882,0.162185039,0.204084563,-1.316607822,-4.409865422,22.31056736,1291.7,1258.191195,1325.208805,5.188326208,1302.533333,1283.333333,1.484995359,-91.66666667,1254,1300,1301.5,1277,1014.471515,,,,,,,,0
538,11/18/2014,1250,1250,1250,1250,20,43.67507185,0,0,0.111131016,0.180859192,-5.178827008,-6.617667686,22.57951063,1290.7,1253.653543,1327.746457,5.740521782,1296.833333,1278.233333,1.444622793,-100,1254,1280,1281.5,1267,1016.815082,,,,,,,,0
539,11/19/2014,1266,1275,1275,1250,1312,47.1531317,20,0.219145104,0.095724995,0.123013683,-5.943353185,-5.905755091,22.82155957,1290.25,1252.245395,1328.254605,5.891045144,1291.933333,1272.933333,1.481558496,-80,1283.5,1275.5,1281.5,1279.5,1019.294534,,,,,,,,0
540,11/20/2014,1250,1291,1291,1250,998,44.21297278,0,0.033891986,0.084345697,0.097067236,-8.10294281,-6.452275772,24.63940361,1289.95,1250.791476,1329.108524,6.071324311,1291.066667,1265.866667,1.971111227,-100,1290,1275.5,1281.5,1282.75,1021.59011,,,,,,,,0
541,11/23/2014,1275,1275,1300,1274,820,49.51042101,31.25,0.514859611,0.255965567,0.14534542,-6.618141987,-3.97397996,27.17546325,1288.7,1249.309138,1328.090862,6.11327103,1293.866667,1263.466667,2.377476538,-68.75,1290,1275,1281.5,1282.5,1024.111602,,,,,,,,0
542,11/24/2014,1262,1261,1280,1260,2885,47.01055404,15,0.294293454,0.281015017,0.20710876,-6.872646554,-3.382787621,26.45791692,1287.1,1246.132208,1328.067792,6.365906647,1292.4,1258.4,2.665830328,-85,1290,1275,1281.5,1282.5,1026.478651,,,,,,,,0
543,12/1/2014,1250,1256,1256,1231,1800,44.7637297,24.05063291,0.110363147,0.306505404,0.281161996,-8.212238685,-3.777903802,26.91212523,1284.6,1241.064268,1328.135732,6.778099401,1288.466667,1255.466667,2.59440761,-75.94936709,1280.5,1265.5,1281.5,1273,1028.702744,,,,,,,,0
544,12/8/2014,909,909,909,909,200,18.17727706,0,0,0.134885534,0.240801985,-46.82449402,-33.91212731,58.32091271,1265.05,1096.129338,1433.970662,26.70576844,1249.866667,1216.866667,2.675603362,-100,1119.5,1104.5,1159.5,1112,1027.511672,,,,,,,,0
545,12/9/2014,891,891,891,891,250,17.58360732,0,0,0.036787716,0.159392884,-74.36322625,-49.16068763,54.28882144,1244.6,1010.934085,1478.265915,37.54875709,1210.966667,1177.966667,2.762739298,-100,1110.5,1095.5,1150.5,1103,1026.153347,,,,,,,,0
546,12/10/2014,875,875,875,875,73,17.05053484,0,0,0,0.057224416,-93.3439985,-54.51316791,50.45993929,1222.85,941.4731886,1504.226811,46.01984077,1168.033333,1137.633333,2.63698135,-100,1102.5,1087.5,1142.5,1095,1024.649333,,,,,,,,0
547,12/11/2014,892,892,892,892,49,19.83150069,4,0.079192643,0.026397548,0.021061754,-102.2728287,-50.75359851,47.11394536,1201,889.7091392,1512.290861,51.83861129,1127.733333,1100.333333,2.459531432,-96,1102.5,1087.5,1138.5,1095,1023.329439,,,,,,,,0
548,12/14/2014,927,909,927,909,200,25.37840175,12.23529412,0.24770923,0.108967291,0.045121613,-102.0317033,-40.40997842,45.90255083,1182.1,852.9721221,1511.227878,55.68528515,1096.633333,1065.633333,2.867361411,-87.76470588,1102.5,1087.5,1138.5,1095,1022.370937,,,,,,,,0
549,12/15/2014,910,927,927,910,1094,24.49198843,8.235294118,0.221343204,0.182748359,0.106037733,-101.2345868,-31.69028957,43.01229574,1162.25,818.1035922,1506.396408,59.22071978,1061.033333,1031.633333,2.809812042,-91.76470588,1102.5,1087.5,1120,1095,1021.252819,,,,,,,,0
550,12/16/2014,901,901,901,901,105,24.01378694,6.117647059,0.214518685,0.22785704,0.173190897,-99.18387449,-23.71166182,39.61106617,1142.3,786.3505092,1498.249491,62.32154264,1020.666667,999.4666667,2.098871362,-93.88235294,1102.5,1077.5,1112.5,1090,1020.056273,,,,,,,,0
551,12/17/2014,900,900,900,900,194,23.95781424,5.882352941,0.21279432,0.216218736,0.208941378,-95.42822465,-15.96480958,35.74995955,1123.25,758.3626886,1488.137311,64.96991967,979.7666667,963.7666667,1.646485782,-94.11764706,1102.5,1065.5,1112.5,1084,1018.861683,,,,,,,,0
552,12/18/2014,918,915,918,915,440,27.24508243,10.11764706,0.31406603,0.247126345,0.230400707,-88.47547353,-7.209646771,33.9749636,1104.15,738.2799274,1470.020073,66.27180593,943.0333333,930.4333333,1.345099993,-89.88235294,1102.5,901,1112,1001.75,1017.858085,,,,,,,,0
553,12/21/2014,950,925,950,925,1551,32.80631622,17.64705882,0.485392379,0.337417576,0.266920886,-77.92849811,2.669862926,33.77746724,1088.15,724.7107203,1451.58928,66.79948163,912.6333333,900.0333333,1.390216992,-82.35294118,1102.5,912.5,1102.5,1007.5,1017.18288,,,,,,,,0
554,12/24/2014,921,931,931,921,1043,30.52884998,10.82352941,0.415229895,0.404896102,0.329813341,-71.93482378,6.930829799,33.29972051,1069.45,712.0709435,1426.829056,66.83417765,915.1666667,900.5666667,1.608165663,-89.17647059,1102.5,912.5,1102.5,1007.5,1016.225836,,,,,,,,0
555,12/28/2014,975,939,976,939,663,39.01821246,24.69135802,0.733233095,0.544618457,0.428977378,-60.01488045,15.0806185,35.46974846,1054.2,708.2123702,1400.18763,65.6398463,926.1,904.1,2.404108841,-75.30864198,1092.5,934,1102.5,1013.25,1015.815629,,,,,,,,0
556,12/29/2014,1025,994,1025,990,2220,45.64184491,39.37007874,1,0.71615433,0.555222963,-44.73652752,24.28717715,36.92277362,1041.1,711.9308034,1370.269197,63.23488553,943.4333333,914.4333333,3.121860198,-60.62992126,1088,962.5,1102.5,1025.25,1015.907016,,,,,,,,0
557,12/31/2014,1045,1035,1049,1035,757,48.07151016,97.70114943,1,0.911077698,0.723950162,-30.84688778,30.54145351,35.63049625,1029.6,718.3371529,1340.862847,60.46286852,959.9333333,928.1333333,3.368525123,-2.298850575,1088,974.5,1102.5,1031.25,1016.196498,,,,,,,,0
558,1/1/2015,1045,1065,1065,1035,1401,48.07151016,89.47368421,1,1,0.87574401,-20.48252234,32.72465517,35.06744663,1019.35,724.7375257,1313.962474,57.80398769,973.8666667,939.6666667,3.574539247,-10.52631579,1087.5,982.5,1102.5,1035,1016.4831,,,,,,,,0
559,1/4/2015,1062,1060,1100,1060,1789,50.26304906,83.11111111,1,1,0.970359233,-10.92240493,33.82781805,37.06070197,1009.15,736.0622668,1282.237733,54.12232734,992,953.2,3.989307012,-16.88888889,1087.5,1000,1102.5,1043.75,1016.936005,,,,,,,,0
560,1/5/2015,1085,1080,1123,1060,4720,53.14422772,83.54978355,1,1,1,-1.487696482,34.6100212,39.65463177,1000.9,748.2073804,1253.59262,50.49308015,1017.133333,965.7333333,5.184413139,-16.45021645,1087.5,1019,1102.5,1053.25,1017.613258,,,,,,,,0
561,1/6/2015,1129,1070,1137,1070,2513,58.13997067,96.62447257,1,1,1,9.960687051,36.84672379,42.38916859,993.6,765.792713,1221.407287,45.85492894,1045.033333,980.2333333,6.399157313,-3.375527426,1087.5,1029,1102.5,1058.25,1018.721584,,,,,,,,0
562,1/7/2015,1175,1145,1175,1145,684,62.62631629,100,1,1,1,22.7407871,39.70145907,42.75025173,989.25,779.502652,1198.997348,42.40532687,1072.533333,1002.333333,6.766699868,0,1087.5,1048,1102.5,1067.75,1020.276593,,,,,,,,0
563,1/8/2015,1175,1195,1202,1175,649,62.62631629,91.05960265,1,1,1,31.0149109,38.3804663,41.17522656,985.5,792.5227993,1178.477201,39.16330811,1096.966667,1026.366667,6.649921507,-8.940397351,1087.5,1070.5,1102.5,1079,1021.816129,,,,,,,,0
564,1/11/2015,1172,1198,1198,1171,900,62.12272698,90.06622517,0.986976757,0.995658919,0.998552973,35.63615919,34.40137167,39.7577039,998.65,792.8964824,1204.403518,41.20633207,1124.266667,1050.266667,6.806058005,-9.933774834,1087.5,1096,1102.5,1091.75,1023.310496,,,,,,,,0
565,1/12/2015,1218,1172,1218,1172,780,66.56262568,100,1,0.995658919,0.997105946,43.06230223,33.46201176,40.38193351,1015,794.6130675,1235.386932,43.42599654,1149.1,1073.3,6.821454284,0,1087.5,1126.5,1102.5,1107,1025.247705,,,,,,,,0
566,1/13/2015,1171,1194,1194,1171,600,58.95824865,84.17508418,0.788965301,0.925314019,0.972210619,41.91093686,25.84851712,41.04374016,1029.8,809.2519553,1250.348045,42.83318016,1164.433333,1091.033333,6.508630882,-15.82491582,1087.5,1126.5,1102.5,1107,1026.697977,,,,,,,,0
567,1/14/2015,1200,1170,1210,1170,1337,61.85403568,93.93939394,0.869328431,0.886097911,0.935690283,43.30231545,21.79191657,40.93936615,1045.2,822.2905116,1268.109488,42.6539396,1182.066667,1103.466667,6.878044512,-6.060606061,1077.5,1139,1102.5,1108.25,1028.422375,,,,,,,,0
568,1/18/2015,1200,1200,1200,1180,320,61.85403568,93.5483871,0.829054627,0.829116119,0.880176016,43.19506323,17.34773148,38.84542953,1058.85,833.1472973,1284.552703,42.63166694,1195.566667,1118.966667,6.619044876,-6.451612903,1065.5,1139,1102.5,1102.25,1030.129615,,,,,,,,0
569,1/19/2015,1270,1224,1270,1222,1596,68.1458532,100,1,0.899461019,0.87155835,49.83214656,19.18785184,41.96088658,1076.85,844.1886366,1309.511363,43.21147112,1214.366667,1136.166667,6.653809065,0,1072.5,1170,1102.5,1121.25,1032.516385,,,,,,,,0
570,1/20/2015,1270,1270,1270,1270,200,68.1458532,100,1,0.943018209,0.890531783,53.190324,18.03682343,37.76479792,1095.3,862.8210977,1327.778902,42.45026975,1226.133333,1160.533333,5.497206704,0,1072.5,1207.5,1102.5,1140,1034.879406,,,,,,,,0
571,1/25/2015,1245,1245,1245,1245,50,63.78795074,89.36170213,0.782911827,0.927637276,0.923372168,51.42090782,13.01392579,36.48831813,1112.55,889.5930759,1335.506924,40.08034229,1232.733333,1180.533333,4.326086356,-10.63829787,1072.5,1220,1102.5,1146.25,1036.970158,,,,,,,,0
572,1/28/2015,1235,1255,1255,1235,221,62.07785873,83.33333333,0.660679924,0.814530583,0.895062023,47.81684458,7.527890047,34.83948632,1128.4,918.3196344,1338.480366,37.23508784,1239.4,1189.2,4.134069011,-16.66666667,1081,1220,1102.5,1150.5,1038.940605,,,,,,,,0
573,2/1/2015,1211,1211,1211,1211,200,58.05515941,71.9047619,0.327359972,0.590317241,0.777495033,41.47781704,0.951090009,33.75553768,1141.45,945.3587202,1337.54128,34.35827759,1239.4,1194.6,3.681183237,-28.0952381,1085,1220,1102.5,1152.5,1040.652638,,,,,,,,0
574,2/2/2015,1200,1200,1200,1200,356,56.25581463,65,0,0.329346632,0.578064819,34.84891364,-4.542250719,31.47998392,1155.4,986.1683245,1324.631676,29.29404112,1238.666667,1199.266667,3.232245891,-35,1085,1220,1102.5,1152.5,1042.238184,,,,,,,,0
575,2/3/2015,1180,1200,1200,1180,333,53.03714991,28,0,0.109119991,0.342927954,27.18327884,-9.766308409,30.33198552,1165.65,1017.895778,1313.404222,25.35138705,1234.466667,1200.266667,2.80934257,-72,1085,1220,1102.5,1152.5,1043.608949,,,,,,,,0
