,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,volatility_bbl_3,volatility_bbh_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,ichiconversionline_3,signal
738,10/5/2010,900,883,900,883,1090,42.3961679,45.94594595,1.15E-15,4.00E-16,0.089266364,-5.46570724,-0.828694875,9.724686336,911.5,895.0744102,927.9255898,3.604078945,913.6666667,903.6666667,1.100513573,-54.05405405,914,901.5,992,907.75,981.2694393,,,,,,,,0
739,10/6/2010,900,915,915,900,500,42.3961679,45.94594595,0,4.00E-16,0,-5.461731218,-0.659775083,10.2522177,910.6,893.7310937,927.4689063,3.705009073,913.6666667,900.6666667,1.433033254,-54.05405405,911.5,900.5,992,906,980.4607881,,,,,,,,0
740,10/7/2010,914,900,914,900,300,49.61695572,83.78378378,1,0.333333333,0.111111111,-3.768569248,0.82670951,10.62699593,910.55,893.7276934,927.3723066,3.694977018,914,898.2,1.743736894,-16.21621622,911.5,900.5,992,906,979.7994868,,,,,,,,0
741,10/12/2010,920,920,920,920,120,52.372449,100,1,0.666666667,0.333333333,-1.838270373,2.205606708,10.16429634,910.2,894.5079638,925.8920362,3.448041353,914.3,899.5,1.631932958,0,905.5,901.5,992,903.5,979.204467,,,,,,,,0
742,10/21/2010,940,938,940,938,1080,60.18849303,100,1,1,0.666666667,1.763868858,4.646196751,11.1478667,911.7,891.3323786,932.0676214,4.468053387,916.7666667,903.5666667,1.450283831,0,911.5,911.5,992,911.5,978.8143728,,,,,,,,0
743,10/24/2010,946,950,965,946,980,62.19299707,76.82926829,1,1,0.888888889,4.877351071,6.207743171,12.53308003,914,889.4724645,938.5275355,5.367075612,922.2333333,905.4333333,1.83840963,-23.17073171,924,924,992,924,978.4878616,,,,,,,,0
744,10/25/2010,945,946,946,940,1130,61.63598311,75.6097561,0.971863476,0.990621159,0.99687372,6.798342451,6.502987641,11.87977203,915.85,888.048741,943.651259,6.071138061,925.3,907.9,1.898319878,-24.3902439,924,924,992,924,978.1546491,,,,,,,,0
745,10/26/2010,923,923,923,923,1000,50.84665614,48.7804878,0.426860694,0.799574723,0.930065294,5.514130505,4.175020556,12.89179483,916.25,888.2794798,944.2205202,6.105434149,926.2666667,910.8666667,1.676525021,-51.2195122,924,924,992,924,977.6058466,,,,,,,,0
746,10/27/2010,940,935,940,935,380,57.09643099,69.51219512,0.742556445,0.713760205,0.834652029,6.379017789,4.031926272,13.30261535,918,888.7151917,947.2848083,6.380132538,930.3333333,914.7333333,1.690995809,-30.48780488,924,924,992,924,977.2316591,,,,,,,,0
747,10/28/2010,950,939,950,939,590,60.2945675,81.70731707,0.904104362,0.691173834,0.734836254,7.930569052,4.466782028,13.07235381,919.5,887.0562024,951.9437976,7.056834705,936.0666667,918.2666667,1.919827431,-18.29268293,924,932.5,992,928.25,976.9606973,,,,,,,,0
748,10/31/2010,940,940,940,940,440,55.81401544,69.51219512,0.677777609,0.774812805,0.726582281,7.696318838,3.386025451,12.76511843,920.5,886.8458769,954.1541231,7.312139723,938.9333333,924.5333333,1.545506583,-30.48780488,924,932.5,992,928.25,976.5929291,,,,,,,,0
749,11/1/2010,940,940,940,940,100,55.81401544,69.51219512,0.677777609,0.75321986,0.7397355,7.344335509,2.427233697,11.48860659,921.5,886.7926521,956.2073479,7.532793907,940.9333333,929.5333333,1.218947143,-30.48780488,924,942.5,992,933.25,976.2288204,,,,,,,,0
750,11/2/2010,950,945,950,945,510,59.31995285,81.70731707,0.854873516,0.736809578,0.754947415,8.030758503,2.490925353,11.33974593,923,886.1543761,959.8456239,7.983883834,943.9333333,934.3333333,1.022219067,-18.29268293,924,944,992,934,975.9678371,,,,,,,,0
751,11/3/2010,950,940,950,917,5830,59.31995285,81.70731707,0.854873516,0.795841547,0.761956995,8.307032215,2.213759252,13.50577134,924.95,886.7480367,963.1519633,8.260330461,949.1333333,932.9333333,1.721511813,-18.29268293,924,941,992,932.5,975.7094507,,,,,,,,0
752,11/4/2010,930,931,931,930,430,50.09949777,46.15384615,0.389119379,0.699622137,0.744091087,6.070702134,-0.018056663,14.1551942,925.95,888.323015,963.576985,8.127217452,948.1333333,932.1333333,1.701886257,-53.84615385,924,933.5,992,928.75,975.2546303,,,,,,,,0
753,11/11/2010,949,948,949,941,820,56.94606257,75.38461538,0.582783298,0.608925398,0.701463027,6.485814618,0.317644657,14.63967478,927.6,888.9818695,966.2181305,8.326461936,946.4333333,932.6333333,1.468814305,-24.61538462,924,933.5,992,928.75,974.9933902,,,,,,,,0
754,11/14/2010,955,955,964,955,400,58.8654257,79.16666667,0.724846276,0.565582984,0.624710173,7.279329061,0.88892728,14.6757073,929.6,889.6780762,969.5219238,8.589054174,948.1666667,933.7666667,1.530341139,-20.83333333,924,940.5,992,932.25,974.794451,,,,,,,,0
755,11/15/2010,956,955,956,950,1160,59.19195599,81.25,0.751846757,0.68649211,0.620333497,7.75930623,1.095123559,13.80813657,932.4,893.328783,971.471217,8.380784433,951.8666667,936.2666667,1.652425676,-18.75,924,940.5,992,932.25,974.6074415,,,,,,,,0
756,11/16/2010,975,956,975,956,150,64.89406261,100,1,0.825564344,0.69254648,10.0106656,2.677186343,14.32732292,936.15,895.8596786,976.4403214,8.607663605,956.3,937.9,1.942772674,0,929,946,981,937.5,974.6113475,,,,,,,,0
757,11/18/2010,994,994,994,994,200,69.48579251,100,1,0.917282252,0.809779569,13.43109515,4.878092715,14.79459062,940.85,896.7715472,984.9284528,9.369921408,959.9666667,943.7666667,1.701919036,0,938.5,955.5,938.5,947,974.8042695,,,,,,,,0
758,11/21/2010,985,994,994,985,370,65.13954859,88.31168831,0.775808427,0.925269476,0.889372024,14.46420459,4.728961722,14.21513156,945.1,901.2051256,988.9948744,9.288937555,965.6666667,947.6666667,1.881533101,-11.68831169,938.5,955.5,938.5,947,974.9057195,,,,,,,,0
759,11/22/2010,961,980,980,961,1090,55.22046489,57.14285714,0.264153991,0.679987472,0.8408464,12.15464557,1.935522162,15.19361841,948.15,908.9924975,987.3075025,8.259769546,970.3,948.5,2.272253492,-42.85714286,938.5,955.5,938.5,947,974.7673541,,,,,,,,0
760,11/23/2010,965,965,965,965,50,56.41178729,62.33766234,0.325605774,0.455189397,0.686815448,10.70224314,0.386495791,14.07425656,950.7,914.2193202,987.1806798,7.674488234,971.4666667,950.6666667,2.164261931,-37.66233766,938.5,962,938.5,950.25,974.6701665,,,,,,,,0
761,11/24/2010,970,965,985,965,490,57.91885233,68.83116883,0.403344459,0.331034741,0.488737204,9.989415713,-0.261065313,14.66683091,953.2,918.6769642,987.7230358,7.243608013,973.6,955.4,1.886988077,-31.16883117,938.5,967.5,938.5,953,974.6236972,,,,,,,,0
762,11/25/2010,975,975,975,964,580,59.42948254,75.32467532,0.481267044,0.403405759,0.396543299,9.805500063,-0.35598477,14.30014782,954.95,919.7393482,990.1606518,7.374344583,978.7,958.5,2.085484204,-24.67532468,938.5,972,938.5,955.25,974.6274415,,,,,,,,0
763,11/29/2010,966,956,966,956,840,55.56302155,63.63636364,0.281824033,0.388811845,0.374417449,8.43623739,-1.380197954,14.77013304,955.95,920.6769224,991.2230776,7.379690894,980.5333333,959.9333333,2.123200605,-36.36363636,938.5,972,938.5,955.25,974.5415963,,,,,,,,0
764,11/30/2010,955,960,960,950,650,51.18024895,49.35064935,0.055748207,0.272946428,0.355054678,6.059062274,-3.005898457,14.89311973,956.45,921.5302348,991.3697652,7.301953093,980.3333333,959.5333333,2.144477284,-50.64935065,947,972,938.5,959.5,974.3471526,,,,,,,,0
765,12/1/2010,951,945,951,945,480,49.64667323,32.8125,0,0.11252408,0.258094118,3.82153226,-4.194742776,14.40380776,957.85,926.3268339,989.3731661,6.582067356,979.8333333,959.0333333,2.14558333,-67.1875,947,969.5,938.5,958.25,974.1148426,,,,,,,,0
766,12/2/2010,950,970,970,942,1850,49.24936446,16.98113208,0,0.018582736,0.134684415,2.069127998,-4.757717631,15.76342698,958.35,927.6692243,989.0307757,6.402833149,979.2666667,956.6666667,2.334791143,-83.01886792,955.5,968,938.5,961.75,973.8748939,,,,,,,,0
767,12/6/2010,924,924,924,924,130,40.23389901,0,0,0,0.043702272,-2.082389221,-7.12738788,16.78708428,957.05,923.0413246,991.0586754,7.106979858,972.2666667,949.6666667,2.351798536,-100,955.5,954.5,938.5,955,973.3786263,,,,,,,,0
768,12/8/2010,940,924,942,924,900,46.70004736,22.85714286,0.221050591,0.07368353,0.030755422,-3.123379169,-6.534702262,16.90837586,957.05,923.0413246,991.0586754,7.106979858,967.9,943.5,2.553102438,-77.14285714,955.5,954.5,938.5,955,973.0465007,,,,,,,,0
769,12/9/2010,925,925,925,925,100,42.10127466,1.428571429,0.06383777,0.094962787,0.056215439,-5.432622117,-7.075156168,16.71753827,956.3,920.2217517,992.3782483,7.545382891,961.7666667,941.1666667,2.165078475,-98.57142857,955.5,954.5,938.5,955,972.5684261,,,,,,,,0
770,12/12/2010,930,930,930,930,1400,44.07810735,8.571428571,0.131417419,0.138768593,0.102471637,-6.339441386,-6.38558035,15.54578444,955.3,917.5105835,993.0894165,7.911528631,958.2666667,937.6666667,2.17307219,-91.42857143,955.5,949.5,938.5,952.5,972.1448596,,,,,,,,0
771,12/13/2010,930,930,930,930,100,44.07810735,8.571428571,0.154350856,0.116535348,0.116755576,-6.809848748,-5.48479017,13.991206,954.3,914.9751987,993.6248013,8.241601453,951.9333333,935.3333333,1.759157865,-91.42857143,955.5,947,938.5,951.25,971.7255078,,,,,,,,0
772,12/14/2010,936,934,936,934,600,46.61482535,19.67213115,0.332416378,0.206061551,0.153788497,-6.300257573,-3.980159195,13.1920854,954.6,915.9352874,993.2647126,8.100714979,947.4333333,932.6333333,1.574412255,-80.32786885,955.5,947,938.5,951.25,971.3700301,,,,,,,,0
773,12/15/2010,940,938,940,938,200,48.29860785,26.2295082,0.42013356,0.302300265,0.208299055,-5.347941264,-2.422274309,12.27287686,954.15,915.0282669,993.2717331,8.200331833,944.3,931.1,1.407699691,-73.7704918,955.5,947,938.5,951.25,971.0578905,,,,,,,,0
774,12/19/2010,937,937,937,937,100,47.09877464,21.31147541,0.357627869,0.370059269,0.292807028,-4.890835143,-1.572134551,11.34558917,953.25,913.4260123,993.0739877,8.355413112,941.5,930.3,1.19670905,-78.68852459,955.5,947,938.5,951.25,970.719006,,,,,,,,0
775,12/20/2010,930,920,930,920,2000,44.33145264,18.18181818,0.213463353,0.330408261,0.334255931,-5.231827575,-1.530501586,11.91103026,951.95,910.8916269,993.0083731,8.626161685,939.6666667,927.6666667,1.285255266,-81.81818182,955.5,931,938.5,943.25,970.3138418,,,,,,,,0
776,12/22/2010,936,936,936,936,80,47.19536689,32,0.454133488,0.34174157,0.347403033,-4.671727834,-0.776321476,11.31992723,950,909.8104491,990.1895509,8.46095808,935.0666667,928.6666667,0.686793533,-68,955.5,931,938.5,943.25,969.9724105,,,,,,,,0
777,12/26/2010,918,918,918,918,3640,40.46902681,0,0.021480018,0.229692286,0.300614039,-6.169147079,-1.818992577,11.98793451,946.2,909.1184682,983.2815318,7.837990233,934.4666667,928.0666667,0.687236023,-100,956,929,938.5,942.5,969.4552721,,,,,,,,0
778,12/28/2010,936,936,936,936,200,48.39030761,34.61538462,0.866525469,0.447379658,0.339604505,-5.052075271,-0.561536615,12.58914106,943.75,911.0276835,976.4723165,6.934530658,932.7333333,929.9333333,0.300644238,-65.38461538,956,929,938.5,942.5,969.1223838,,,,,,,,0
779,12/29/2010,950,937,950,937,330,53.56557413,61.53846154,1,0.629335162,0.435469036,-2.599480558,1.512846478,12.73022695,943.2,911.2963952,975.1036048,6.764971334,936.1,930.7,0.578530105,-38.46153846,956,934,938.5,945,968.9321114,,,,,,,,0
780,1/2/2011,950,950,950,945,870,53.56557413,100,1,0.95550849,0.67740777,-0.839674816,2.618121776,11.95720426,942.45,911.9575419,972.9424581,6.470891418,938.4333333,932.0333333,0.684321203,0,956,934,938.5,945,968.7437321,,,,,,,,0
781,1/3/2011,940,940,940,940,200,49.45717973,68.75,0.686299427,0.895433142,0.826758932,-0.713397395,2.195519358,11.76148383,940.95,913.1977028,968.7022972,5.89878255,939.4333333,933.0333333,0.683590273,-31.25,956,934,938.5,945,968.4577249,,,,,,,,0
782,1/4/2011,922,922,922,922,530,43.05577914,12.5,0.197514068,0.627937832,0.826293155,-2.608479735,0.240349614,12.38533545,938.3,914.1744948,962.4255052,5.142386268,937.9,931.9,0.64177987,-87.5,956,934,938.5,945,967.9954589,,,,,,,,0
783,1/5/2011,955,940,955,940,240,54.64590776,100,1,0.627937832,0.717102935,-0.187586545,2.128994243,14.4468019,937.75,915.7693267,959.7306733,4.687960187,940.2666667,931.6666667,0.918836141,0,956,936.5,938.5,946.25,967.8661509,,,,,,,,0
784,1/9/2011,950,950,951,950,980,52.88940816,86.48648649,0.876101125,0.691205064,0.649026909,0.935193599,2.60141951,13.50212171,937.5,916.2068086,958.7931914,4.542547499,941.7,932.9,0.938866958,-13.51351351,951.5,936.5,938.5,944,967.6883782,,,,,,,,0
785,1/10/2011,973,955,973,955,650,59.36054779,100,1,0.958700375,0.75928109,4.243901018,4.728101543,14.45190954,938.6,912.8286981,964.3713019,5.491434449,946.5333333,936.1333333,1.104815864,0,951.5,945.5,938.5,948.5,967.7412302,,,,,,,,0
786,1/11/2011,955,960,966,950,2310,53.20147628,67.27272727,0.673976938,0.850026021,0.833310487,4.426614764,3.928652231,15.30671859,938.85,912.5496198,965.1503802,5.602679922,950.2333333,936.6333333,1.441543299,-32.72727273,951.5,947.5,938.5,949.5,967.6144518,,,,,,,,0
787,1/12/2011,970,970,970,970,100,57.18793238,94.54545455,0.88499521,0.852990716,0.887239037,6.110302915,4.489872306,15.27604673,941.15,912.5054543,969.7945457,6.087137168,955.4333333,941.8333333,1.433641379,-5.454545455,946.5,947.5,938.5,947,967.6381886,,,,,,,,0
788,1/13/2011,960,953,960,953,650,53.89204101,76.36363636,0.710531154,0.756501101,0.819839279,6.012351441,3.513536666,15.44844206,942.15,912.3622508,971.9377492,6.323355975,958.3,943.3,1.577618847,-23.63636364,945.5,947.5,938.5,946.5,967.5621867,,,,,,,,0
789,1/16/2011,975,961,976,961,1100,57.81904089,98.27586207,0.918402181,0.837976182,0.815822666,7.462845449,3.971224538,15.50359785,944.65,912.7233654,976.5766346,6.759463219,961,945.6,1.615441099,-1.724137931,947,949,938.5,948,967.6361948,,,,,,,,0
790,1/17/2011,1005,976,1005,976,3840,64.3574035,100,1,0.876311112,0.823596131,11.61472166,6.498480604,16.95323806,948.4,907.797537,989.002463,8.562307672,968.1,947.9,2.108559499,0,961.5,963.5,952.5,962.5,968.007974,,,,,,,,0
791,1/18/2011,1000,1000,1000,1000,200,62.61532928,93.97590361,0.918218715,0.945540299,0.886609197,13.6428158,6.821259789,15.75791426,951.9,906.4647714,997.3352286,9.546218851,974.1,953.9,2.095435685,-6.024096386,961.5,972.5,952.5,967,968.3263026,,,,,,,,0
792,1/19/2011,995,985,995,985,180,60.84173447,87.95180723,0.834957702,0.917725472,0.913192294,14.15253975,5.864786991,15.68212283,954.85,906.3679415,1003.332059,10.1549057,982.0666667,959.8666667,2.28638127,-12.04819277,961.5,977.5,961,969.5,968.5917125,,,,,,,,0
793,1/20/2011,1005,1005,1005,1005,80,63.09334418,100,0.940659018,0.897945145,0.920403639,15.26660717,5.583083535,15.11391055,958.1,905.4961979,1010.703802,10.9808584,986.0666667,966.8666667,1.966272957,0,961.5,977.5,961,969.5,968.953984,,,,,,,,0
794,1/23/2011,1012,1005,1012,990,3130,64.62664932,100,1,0.925205573,0.913625397,16.43765114,5.403302004,15.80251949,961.85,905.2557423,1018.444258,11.76779283,993.6,970.2,2.383134739,0,965,981,964.5,973,969.3823026,,,,,,,,0
795,1/24/2011,1025,1012,1030,1012,1550,67.34037004,95.37037037,1,0.980219673,0.934456797,18.28583831,5.801191332,16.02226754,966.6,905.7119059,1027.488094,12.59840556,999.1333333,975.7333333,2.369780238,-4.62962963,974,991.5,973.5,982.75,969.9357125,,,,,,,,0
796,1/31/2011,1040,1040,1040,1040,130,70.1827918,100,1,1,0.968475082,20.77876182,6.635291875,15.92004079,971.8,904.7967165,1038.803284,13.7895212,1005.833333,985.6333333,2.028655597,0,979,996.5,978.5,987.75,970.6328696,,,,,,,,0
797,2/1/2011,1065,1044,1065,1044,1390,74.21126703,100,1,1,0.993406558,24.76698642,8.498813184,16.82803671,979.15,905.4498643,1052.850136,15.05390097,1016.733333,992.3333333,2.428988585,0,991.5,1013,991,1002.25,971.571846,,,,,,,,0
798,2/2/2011,1058,1075,1084,1058,1680,71.30627989,80.59701493,0.861731743,0.953910581,0.98463686,26.1349692,7.893436769,17.74523304,985.25,906.8028841,1063.697116,15.92430671,1029.533333,1001.333333,2.777139481,-19.40298507,1001,1030,1000.5,1015.5,972.4318277,,,,,,,,0
799,2/3/2011,1072,1075,1075,1065,300,73.53739341,91.04477612,0.967925734,0.943219159,0.965709913,27.99098275,7.799560252,17.67070974,991.35,906.1343324,1076.565668,17.19184296,1039.033333,1011.833333,2.652537139,-8.955223881,1001,1034.5,1000.5,1017.75,973.4225557,,,,,,,,0
800,2/6/2011,1085,1083,1085,1080,670,75.44657358,100,1,0.943219159,0.946782966,30.02746167,7.868831343,17.20363876,998.1,905.9503391,1090.249661,18.46501571,1045.433333,1023.033333,2.165855545,0,1001.5,1035,1001,1018.25,974.5327791,,,,,,,,0
801,2/7/2011,1064,1064,1064,1064,100,67.03329123,84.09090909,0.609674563,0.859200099,0.915212806,28.36064558,4.961612201,17.58327489,1004.3,911.9352881,1096.664712,18.39384883,1051.833333,1029.433333,2.152535315,-15.90909091,1001.5,1037.5,1001,1019.5,975.4230002,,,,,,,,0
802,2/9/2011,1043,1043,1043,1043,220,59.84628793,66.12903226,0.115004583,0.574893048,0.792437435,24.17468271,0.620519466,17.9249474,1010.35,924.7362745,1095.963726,16.94734014,1055.966667,1035.566667,1.950721958,-33.87096774,1001.5,1037.5,1001,1019.5,976.0954081,,,,,,,,0
803,2/10/2011,1023,1025,1025,1023,990,53.91729686,43.11926606,0,0.241559715,0.558550954,18.46155572,-4.074086018,18.13245266,1013.75,931.8796757,1095.620324,16.1519752,1058.033333,1037.233333,1.985427471,-56.88073394,1003.5,1048.5,1001.5,1026,976.5621205,,,,,,,,0
804,2/13/2011,1005,1003,1005,1003,300,49.19362622,20,0,0.038334861,0.284929208,12.05589865,-8.383794471,18.31920739,1016.5,939.8514514,1093.148549,15.08087527,1056,1039.2,1.603665521,-80,1003.5,1044,1001.5,1023.75,976.8450845,,,,,,,,0
805,2/14/2011,995,993,1000,993,2080,46.74351906,10,0,0,0.093298192,6.218508612,-11.37694761,17.68728665,1017.6,942.8727627,1092.327237,14.68695702,1052.266667,1037.666667,1.397173754,-90,1003.5,1039,1001.5,1021.25,977.0257304,,,,,,,,0
806,2/15/2011,1012,1014,1014,1012,320,51.19377573,23.15789474,0.155044707,0.051681569,0.030005477,3.91812763,-10.94186287,17.81855799,1020.45,951.3544864,1089.545514,13.54216544,1049.733333,1034.733333,1.439217066,-76.84210526,1003.5,1039,1001.5,1021.25,977.3737331,,,,,,,,0
807,2/16/2011,1049,1000,1050,996,1000,59.18740941,62.10526316,0.433538888,0.196194532,0.082625367,6.342107998,-6.814306004,21.43670219,1024.4,958.326102,1090.473898,12.90001914,1050.4,1028.8,2.077722201,-37.89473684,1003.5,1039,1001.5,1021.25,978.0864322,,,,,,,,0
808,2/17/2011,1045,1030,1045,1030,1050,58.07992398,56.52173913,0.394954652,0.327846083,0.191907394,7.416906573,-4.591605943,21.19303197,1028.65,969.0772713,1088.222729,11.58270134,1046.633333,1027.233333,1.870901376,-43.47826087,1012.5,1039,1001.5,1025.75,978.7522389,,,,,,,,0
809,2/20/2011,1030,1045,1045,1030,420,53.99942061,40.2173913,0.252791965,0.360428502,0.294823039,6.31017703,-4.558668389,20.57372877,1031.4,977.1472581,1085.652742,10.52021366,1043.566667,1023.166667,1.974129867,-59.7826087,1017.5,1028.5,1001.5,1023,979.2621669,,,,,,,,0
810,2/21/2011,1030,1035,1035,1025,1080,53.99942061,40.2173913,0.252791965,0.300179528,0.329484704,5.38922384,-4.383697263,19.5163559,1032.65,979.7528356,1085.547164,10.24493573,1038.733333,1017.333333,2.081644564,-59.7826087,1017.5,1021.5,1001.5,1019.5,979.7670209,,,,,,,,0
811,2/22/2011,1021,1025,1025,1021,1520,51.48250868,30.43478261,0.165104018,0.223562649,0.29472356,3.619448206,-4.922778318,18.46472031,1033.7,982.6349435,1084.765057,9.880053506,1034.966667,1012.766667,2.168251074,-69.56521739,1017.5,1021.5,1001.5,1019.5,980.1772993,,,,,,,,0
812,2/23/2011,1040,1023,1040,1023,1230,56.13119748,51.08695652,0.327062,0.248319328,0.257353835,4.417641639,-3.299667908,18.51824828,1035.95,988.0355972,1083.864403,9.250331164,1035.8,1010.2,2.502443793,-48.91304348,1019,1021.5,1001.5,1020.25,980.7725501,,,,,,,,0
813,2/24/2011,1028,1045,1050,1028,2810,52.6969622,38.04347826,0.207414968,0.233193662,0.235025213,3.52706817,-3.352193102,18.86642345,1037.1,991.1482862,1083.051714,8.861578206,1038.966667,1009.366667,2.890154597,-61.95652174,1019,1021.5,1001.5,1020.25,981.2424749,,,,,,,,0
814,2/27/2011,1035,1030,1035,1028,2750,54.44776373,59.15492958,0.379710753,0.304729241,0.262080743,3.60205273,-2.621766833,17.6797811,1038.25,993.7398888,1082.760111,8.574064283,1042.3,1011.7,2.979552093,-40.84507042,1023,1023,1001.5,1023,981.7773757,,,,,,,,0
815,2/28/2011,1014,1030,1030,1005,3060,48.63236838,36.84210526,0.144156502,0.243760741,0.260561215,1.231621,-3.99375885,18.91180299,1037.7,992.2859053,1083.114095,8.752836991,1046.133333,1011.933333,3.323507499,-63.15789474,1030.5,1023,1001.5,1026.75,982.0979988,,,,,,,,0
816,3/1/2011,1001,1020,1022,1000,8130,45.39970163,14.03508772,0,0.174622418,0.241037467,-1.882050837,-5.68594455,19.22062269,1035.75,987.6298379,1083.870162,9.291848823,1047.633333,1009.433333,3.714026445,-85.96491228,1035,1025,1001.5,1030,982.2860784,,,,,,,,0
